ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LAT1,LONGITUD,LONG1,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,UBICACION,USO,MODELO
530287,Fuentes de beber,205,ROSAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448128.70,4475947.55,ETRS89,4.043.255.168,40.433,-361.155.341,-3.612,CALLE,MARIA SEVILLA DIAGO,1,28022,C/V AVDA. CANILLEJAS A VICALVARO,20113392,,FUE_20_0083,FUE22,ZV,PERSONAS,MU-37A
530289,Fuentes de beber,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,OPERATIVO,446766.05,4475100.08,ETRS89,4.042.483.108,40.425,-362.754.694,-3.628,AVENIDA,ARCENTALES,2,28037,PARQUE DE SAN BLAS - PARQUE AJOFRÍN,31033769,,FUE_20_0084,FUE22,ZV,PERSONAS,MU-S37A
530291,Fuentes de beber,205,ROSAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448967.96,4474921.21,ETRS89,4.042.335.768,40.423,-360.157.682,-3.602,PASEO,GINEBRA,47,28022,FRENTE AL Nº 47 EN PASEO PRINCIPAL DE PARQUE,20150412,,FUE_20_0086,FUE22,ZV,PERSONAS,MU-37A
530292,Fuentes de beber,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,450695.50,4477022.34,ETRS89,4.044.239.021,40.442,-358.137.621,-3.581,CALLE,NAVARIDAS,14,28022,ARROYO DE REJAS,20090563,,FUE_20_0087,FUE22,ZV,PERSONAS,MU-37A
530293,Fuentes de beber,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,450891.83,4477285.53,ETRS89,4.044.477.282,40.445,-357.908.163,-3.579,CALLE,NANCLARES DE OCA,1,28022,ARROYO DE REJAS,20090590,,FUE_20_0088,FUE22,ZV,PERSONAS,MU-37A
530294,Fuentes de beber,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,450985.35,4477407.93,ETRS89,4.044.588.099,40.446,-357.798.835,-3.578,CALLE,BELFAST,25,28022,ARROYO REJAS,20168945,,FUE_20_0089,FUE22,ZV,PERSONAS,MU-37A
530295,Fuentes de beber,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,OPERATIVO,447567.93,4475580.56,ETRS89,4.042.921.046,40.429,-361.813.416,-3.618,CALLE,ALBERIQUE,12,28037,PARC. PAÑERÍA,31044559,,FUE_20_0091,FUE22,ZV,PERSONAS,MU-37A
530298,Fuentes de beber,202,HELLIN,20,SAN BLAS - CANILLEJAS,NO_OPERATIVO,447971.79,4476123.44,ETRS89,4.043.412.641,40.434,-361.341.765,-3.613,CALLE,ALBAIDA,94,28037,AMPL. PARQUE EL PARAISO,11134998,,FUE_20_0093,FUE22,ZV,PERSONAS,MU-37A
530300,Fuentes de beber,205,ROSAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448159.33,4474884,ETRS89,4.042.297.247,40.423,-361.110.558,-3.611,AVENIDA,GUADALAJARA,109,28032,C/V AVDA. CANILLEJAS A VICALVARO,20095620,,FUE_20_0095,FUE22,ZV,PERSONAS,MU-S37A
530284,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448312.26,4476626.91,ETRS89,4.043.868.320,40.439,-360.944.465,-3.609,CALLE,FENELON,15,28022,PARQUE ARQUITECTO ANTONIO PALACIOS,11137644,,FUE_20_0078,FUE22,ZV,PERSONAS,MU-37A
530285,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448389.16,4476620.3,ETRS89,4.043.862.843,40.439,-360.853.744,-3.609,CALLE,FENELON,17,28022,PARQUE ARQUITECTO ANTONIO PALACIOS,31041887,,FUE_20_0080,FUE22,ZV,PERSONAS,MU-S37A
530288,Fuentes de beber,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,451093.86,4477115.84,ETRS89,4.044.325.605,40.443,-357.668.635,-3.577,CALLE,ARCAUTE,6,28022,POL LAS MERCEDES,20090510,,FUE_20_0082,FUE22,ZV,PERSONAS,MU-37A
530290,Fuentes de beber,203,AMPOSTA,20,SAN BLAS - CANILLEJAS,OPERATIVO,446875.53,4475199.49,ETRS89,4.042.573.362,40.426,-362.626.472,-3.626,CALLE,ISANDRO,22,28037,PARQUE DE SAN BLAS - EL PARAISO,31049698,,FUE_20_0085,FUE22,ZV,PERSONAS,MU-S37A
530296,Fuentes de beber,202,HELLIN,20,SAN BLAS - CANILLEJAS,OPERATIVO,447560.5,4476065.89,ETRS89,4.043.358.213,40.434,-361.826.179,-3.618,CALLE,ALBAIDA,34,28037,PARQUE DE SAN BLAS - EL PARAISO,11134958,,FUE_20_0090,FUE22,ZV,PERSONAS,MU-37A
530297,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448323.51,4477629.61,ETRS89,4.044.771.682,40.448,-360.939.357,-3.609,CALLE,BOLTAÑA,59,28022,CV C/SAN FAUSTINO JUNTO A AREA INFANTIL,11138472,,FUE_20_0092,FUE22,ZV,PERSONAS,MU-37A
530299,Fuentes de beber,205,ROSAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448527.60,4475657.32,ETRS89,4.042.996.189,40.430,-360.682.720,-3.607,AVENIDA,NIZA,37,28022,PRÓXIMO JULIA GRACIA BOUTAN ÁREA CANINA,20096820,2023-08-10 00:00:00.0,FUE_20_0094,FUE22,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
530301,Fuentes de beber,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447118.35,4475861.41,ETRS89,4.043.171.206,40.432,-362.345.743,-3.623,CALLE,VIRGEN DE LA OLIVA,28,28037,"C/ CASTILLO DE UCLES, 37 posterior",11134579,,FUE_20_0096,FUE22,VP,PERSONAS,MU-37A
530302,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448187.88,4477350.44,ETRS89,4.044.519.345,40.445,-361.097.013,-3.611,PLAZA,VILLA DE CANILLEJAS,3,28022,"PRÓXIMO A C/ ESFINGE, 24",11138286,,FUE_20_0100,FUE22,ZV,PERSONAS,ESCULTURA PATRIMONIO HISTÓRICO
530303,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS - CANILLEJAS,OPERATIVO,446182.05,4477255.77,ETRS89,4.044.421.319,40.444,-363.461.357,-3.635,CALLE,LOPEZ DE ARANDA,29,28027,FRENTE Nº 29 (PLAZA BARBADOS),20109179,2016-11-16 00:00:00.0,FUE_20_0109,FUE22,VP,PERSONAS,MU-37A
530307,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450999.14,4480308.66,ETRS89,4.047.201.340,40.472,-357.804.968,-3.578,CALLE,NUESTRA SEÑORA DE ARACELI,2 B,28042,JUNTO A LA ENTRADA DEL ÁREA INFANTIL,20104806,,FUE_21_0020,FUE22,ZV,PERSONAS,MU-37A
530308,Fuentes de beber,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447151.54,4475705.42,ETRS89,4.043.030.892,40.430,-362.305.318,-3.623,CALLE,YUNCOS,1,28037,"PRÓXIMO A C/ CASTILLO DE SIMANCAS, 41",11134803,,FUE_20_0108,FUE22,ZV,PERSONAS,MU-S37A
530309,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,451.167.007,4.480.782.120,ETRS89,4.047.628.850,40.476,-357.610.594,-3.576,CALLE,ZODIACO,46,28042,,20043984,,FUE_21_0015,FUE22,ZV,PERSONAS,FUENTE_ACCESIBLE
530311,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450.596.183,4.478.865.053,ETRS89,4.045.898.464,40.459,-358.269.062,-3.583,CALLE,BERGANTIN,26,28042,PARQUE MARI LUZ NAJERA,31043159,,FUE_21_0005,FUE22,ZV,PERSONAS,OTRO
530312,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450337.33,4480560.13,ETRS89,4.047.423.948,40.474,-358.587.617,-3.586,CALLE,PLAYA AMERICA,26,28042,ARROYO DEL TESORO (INTERIOR AREA INFANTIL),20128533,,FUE_21_0026,FUE22,ZV,PERSONAS,MU-37A
530304,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449.876.448,4.479.800.947,ETRS89,4.046.737.263,40.467,-359.125.299,-3.591,CALLE,BRIONES,63,28042,Z.A. LOS CORONALES,20044396,,FUE_21_0003,FUE22,ZV,PERSONAS,MU-37A
530305,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449665.08,4478090.01,ETRS89,4.045.194.670,40.452,-359.361.046,-3.594,CALLE,OBENQUE,7,28042,,20047263,,FUE_21_0012,FUE22,ZV,PERSONAS,MU-37A
530306,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450829.38,4480859.85,ETRS89,4.047.696.882,40.477,-358.009.492,-3.580,CALLE,JUPITER,18,28042,,20093585,,FUE_21_0014,FUE22,ZV,PERSONAS,PIEDRA VP
530310,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,451.099.251,4.480.582.037,ETRS89,4.047.448.205,40.474,-357.688.983,-3.577,PLAZA,JUBILADO,2,28042,,11143776,,FUE_21_0018,FUE22,ZV,PERSONAS,MU-37B
530317,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449730.54,4478093.78,ETRS89,4.045.198.463,40.452,-359.283.881,-3.593,CALLE,OBENQUE,6,28042,"PRÓXIMO A C/ PINOS DE OSUNA, 7",20047275,,FUE_21_0013,FUE22,ZV,PERSONAS,MU-37A
530318,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450557.53,4.478.820.042,ETRS89,4.045.857.685,40.459,-358.314.298,-3.583,AVENIDA,CANTABRIA,50,28042,PARQUE MARI LUZ NAJERA,11139948,,FUE_21_0006,FUE22,ZV,PERSONAS,OTRO
530313,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447958.28,4476943.45,ETRS89,4.044.151.271,40.442,-361.364.409,-3.614,CALLE,NICOLASA GOMEZ,30,28022,,11138017,,FUE_20_0101,FUE22,VP,PERSONAS,PIEDRA VP
530314,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449595.97,4478021.97,ETRS89,4.045.132.957,40.451,-359.442.004,-3.594,CALLE,OBENQUE,3,28042,"PRÓXIMO A C/ CATAMARÁN, 2",20047257,,FUE_21_0010,FUE22,ZV,PERSONAS,MU-37A
530315,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449665,4478008.41,ETRS89,4.045.121.160,40.451,-359.360.493,-3.594,CALLE,OBENQUE,2,28042,"PRÓXIMO A C/ VELERO, 1",20047269,,FUE_21_0011,FUE22,ZV,PERSONAS,MU-37A
530316,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450475.12,4480451.93,ETRS89,4.047.327.298,40.473,-358.424.228,-3.584,CALLE,ALAR DEL REY,35,28042,C/V C/ TIMÓN,20158085,,FUE_21_0024,FUE22,ZV,PERSONAS,MU-37A
530321,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450.511.658,4.480.539.118,ETRS89,4.047.406.060,40.474,-358.381.807,-3.584,CALLE,ALAR DEL REY,48,28042,"PRÓXIMO A C/ ARROYOMOLINO,1 F",20158148,,FUE_21_0023,FUE22,ZV,PERSONAS,MU-37A
530323,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450318.87,4480299.07,ETRS89,4.047.188.660,40.472,-358.607.349,-3.586,PLAZA,NUESTRA SEÑORA DE LORETO,8,28042,"PRÓXIMO A C/ GRAN PODER, 31",11141777,,FUE_21_0029,FUE22,ZV,PERSONAS,MU-37A
530327,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450.189.457,4.480.227.017,ETRS89,4.047.122.975,40.471,-358.759.440,-3.588,CALLE,AGUADULCE,10,28042,COL. JUAN DE LA CIERVA,11141726,,FUE_21_0031,FUE22,ZV,PERSONAS,MU-37A
530329,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449288.08,4478331.37,ETRS89,4.045.409.810,40.454,-359.807.555,-3.598,PASEO,ALAMEDA DE OSUNA,48 P,28042,,31063041,,FUE_21_0036,FUE22,ZV,PERSONAS,MU-37A
530332,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450326.14,4.480.421.536,ETRS89,4.047.299.028,40.473,-358.599.732,-3.586,CALLE,GRAN PODER,24,28042,ARROYO DEL TESORO,20149597,,FUE_21_0027,FUE22,ZV,PERSONAS,MU-37A
530334,Fuentes de beber,205,ROSAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448255.02,4475642.19,ETRS89,4.042.980.868,40.430,-361.003.934,-3.610,CALLE,JULIA GARCIA BOUTAN,3,28022,"PRÓXIMO A C/ AINSA, 2",11136295,,FUE_20_0098,FUE22,VP,PERSONAS,MU-37A
530335,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450781.96,4479914.03,ETRS89,4.046.844.549,40.468,-358.058.095,-3.581,CALLE,AYERBE,14,28042,AVDA. LOGROÑO - ERMITA DE LA SOLEDAD - HOTEL ALAMEDA,11140554,,FUE_21_0037,FUE22,ZV,PERSONAS,MU-37C
530336,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,451.037.265,4480609.23,ETRS89,4.047.472.337,40.475,-357.762.315,-3.578,CALLE,LOS PILARES,1,28042,JARDIN DE MANUEL JIMENEZ,20043954,,FUE_21_0017,FUE22,ZV,PERSONAS,OTRO
530319,Fuentes de beber,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,446970.9,4475541.71,ETRS89,4.042.882.263,40.429,-362.516.905,-3.625,CALLE,ZAYAS,8,28037,"PRÓXIMO A C/ ZALAMEA, 9",11134796,,FUE_20_0104,FUE22,VP,PERSONAS,MU-S37A
530322,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449663.55,4478775.33,ETRS89,4.045.812.039,40.458,-359.368.284,-3.594,CALLE,ANTONIO SANCHA,2 A,28042,"PRÓXIMO A JOAQUÍN IBARRA, 8",31013197,,FUE_21_0001,FUE22,ZV,PERSONAS,MU-37A
530324,Fuentes de beber,212,AEROPUERTO,21,BARAJAS,OPERATIVO,450516.52,4477902.34,ETRS89,4.045.030.718,40.450,-358.355.512,-3.584,CALLE,GARGANCHON,115 A,28042,MED. DE POMAR,11140183,,FUE_21_0007,FUE22,ZV,PERSONAS,PIEDRA VP
530325,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449323.38,4477994,ETRS89,4.045.106.102,40.451,-359.763.233,-3.598,PASEO,VIA VERDE DE LA GASOLINA,17,28042,"PARQUE BIOSALUDABLE. PRÓXIMO A NORAY, 3",31063052,,FUE_21_0035,FUE22,ZV,PERSONAS,MU-37A
530326,Fuentes de beber,206,REJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,451.978.510,4.477.235.330,ETRS89,4.044.438.406,40.444,-356.626.435,-3.566,CALLE,SEPTIEMBRE,39 B,28022,C/V C/ MAYO,31015764,,FUE_20_0099,FUE22,VP,PERSONAS,PIEDRA VP
530328,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,449290.97,4478209.51,ETRS89,4.045.300.049,40.453,-359.803.173,-3.598,PASEO,ALAMEDA DE OSUNA,50 K,28042,PARQUE BIOSALUDABLE,31004116,,FUE_21_0038,FUE22,ZV,PERSONAS,MU-37A
530330,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450821.48,4478898.33,ETRS89,4.045.929.778,40.459,-358.003.607,-3.580,CALLE,SOTO HIDALGO,1,28042,ANTIGUA EMBAJADA REPUBLICA DOMINICANA,11139964,,FUE_21_0033,FUE22,ZV,PERSONAS,BARCINO
530331,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450610.5,4480558.56,ETRS89,4.047.424.163,40.474,-358.265.359,-3.583,CALLE,ARROYOMOLINO,4 B,28042,JUNTO A ZONA INFANTIL,20121563,,FUE_21_0022,FUE22,ZV,PERSONAS,MU-37A
530333,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450298.84,4479210.6,ETRS89,4.046.207.981,40.462,-358.622.450,-3.586,CALLE,TINTIN Y MILU,12 P,28042,JUNTO A ZONA INFANTIL,31003725,,FUE_21_0004,FUE22,ZV,PERSONAS,MU-37A
530337,Fuentes de beber,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447688.94,4476436.52,ETRS89,4.043.692.908,40.437,-361.677.807,-3.617,CALLE,ALBALA,17,28037,JULIAN CAMARILLO SUR JUNTO ÁREA INFANTIL,20133454,2023-04-26 00:00:00.0,FUE_20_0105,FUE22,ZV,PERSONAS,MU-37A
530339,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450.221.246,4.478.423.590,ETRS89,4.045.498.529,40.455,-358.707.795,-3.587,PLAZA,NAVIO,4,28042,PZA. DE CRISTINA ARCE Y ROCIO OÑA,20133613,,FUE_21_0008,FUE22,ZV,PERSONAS,MU-37A
530338,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,450922.98,4479006.67,ETRS89,4.046.027.978,40.460,-357.884.737,-3.579,CALLE,RIAÑO,1 A,28042,JUNTO PISTAS DEPORTIVAS,31044578,,FUE_21_0034,FUE22,ZV,PERSONAS,MU-S37A
530341,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,NO_OPERATIVO,450.663.960,4.480.711.540,ETRS89,4.047.562.294,40.476,-358.203.485,-3.582,PLAZA,PAJARONES,3,28042,ISLETA PLAZA,31043173,,FUE_21_0019,FUE22,ZV,PERSONAS,PIEDRA VP
530343,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,448045.67,4477087.57,ETRS89,4.044.281.649,40.443,-361.262.548,-3.613,CALLE,SAN MARIANO,44,28022,"C/V C/ DISCOBOLO, 55",11138029,,FUE_20_0097,FUE22,VP,PERSONAS,PIEDRA VP
530346,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450436.08,4480269.17,ETRS89,4.047.162.424,40.472,-358.468.853,-3.585,CALLE,ALGEMESI,19,28042,INST. DEP. C/ ALAS,20044112,,FUE_21_0028,FUE22,ZV,PERSONAS,MU-37A
530347,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,450.066.233,4.479.460.499,ETRS89,4.046.431.710,40.464,-358.898.762,-3.589,CALLE,BOIRO,19,28042,,20044302,,FUE_21_0039,FUE22,VP,PERSONAS,MU-37A
530351,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450105.73,4480009.31,ETRS89,4.046.926.349,40.469,-358.856.492,-3.589,CALLE,ALCAÑIZ,4,28042,"PRÓXIMO A Pº DEL ZURRON, 2",20153453,,FUE_21_0032,FUE22,ZV,PERSONAS,MU-37A
530352,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450.504.501,4480417.18,ETRS89,4.047.296.169,40.473,-358.389.298,-3.584,CALLE,ALAR DEL REY,40,28042,"PRÓXIMO A C/ TIMÓN, 24",20158136,,FUE_21_0025,FUE22,ZV,PERSONAS,MU-37A
530353,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450.818.828,4.480.686.374,ETRS89,4.047.540.542,40.475,-358.020.595,-3.580,CALLE,ACUARIO,38,28042,C/V C/ GEMINIS,11140569,,FUE_21_0041,FUE22,VP,PERSONAS,PIEDRA VP
530354,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,450.171.492,4.479.473.512,ETRS89,4.046.444.065,40.464,-358.774.714,-3.588,CALLE,BRIONES,11,28042,C/V C/ BOROX,11141987,,FUE_21_0040,FUE22,VP,PERSONAS,PIEDRA VP
530355,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,449.604.426,4.480.657.004,ETRS89,4.047.506.803,40.475,-359.452.958,-3.595,CALLE,TRAMONTANA,6,28042,,11141541,,FUE_21_0043,FUE22,VP,PERSONAS,PIEDRA VP
530356,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,449.672.504,4.480.605.275,ETRS89,4.047.460.616,40.475,-359.372.238,-3.594,CALLE,TRAMONTANA,24,28042,,11141550,,FUE_21_0044,FUE22,VP,PERSONAS,PIEDRA VP
530358,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450737.06,4480613.26,ETRS89,4.047.474.192,40.475,-358.116.487,-3.581,CALLE,TROPICO,22,28042,,11140956,,FUE_21_0045,FUE22,VP,PERSONAS,PIEDRA VP
530340,Fuentes de beber,201,SIMANCAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447294.54,4476052.42,ETRS89,4.043.344.398,40.433,-362.139.616,-3.621,CALLE,MIGUEL YUSTE,70,28037,C/V AVDA. ARCENTALES,20042738,,FUE_20_0107,FUE22,ZV,PERSONAS,MU-37A
530342,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450969.44,4480743.21,ETRS89,4.047.592.634,40.476,-357.843.361,-3.578,CALLE,LOS PILARES,21,28042,ISLETA GEMINIS - PILARES - PODEROSAS,11140653,,FUE_21_0016,FUE22,ZV,PERSONAS,MU-37A
530344,Fuentes de beber,202,HELLIN,20,SAN BLAS - CANILLEJAS,OPERATIVO,447382.28,4475949.79,ETRS89,4.043.252.498,40.433,-362.035.327,-3.620,CALLE,AJOFRIN,20,28037,PARQUE AJOFRÍN PARAISO,11135487,,FUE_20_0106,FUE22,ZV,PERSONAS,MU-37A
530345,Fuentes de beber,202,HELLIN,20,SAN BLAS - CANILLEJAS,OPERATIVO,446.999.100,4.475.323.660,ETRS89,4.042.686.010,40.427,-362.481.843,-3.625,AVENIDA,ARCENTALES,9,28037,PARQUE PARAÍSO,31065852,,FUE_20_0103,FUE22,ZV,PERSONAS,MU-37A
530350,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS - CANILLEJAS,OPERATIVO,447715.72,4477133.22,ETRS89,4.044.320.705,40.443,-361.651.967,-3.617,AVENIDA,CANILLEJAS A VICALVARO,4 B,28022,C/V C/ ALCALÁ,20100248,,FUE_20_0102,FUE22,VP,PERSONAS,PIEDRA VP
530357,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,451.084.682,4.480.479.339,ETRS89,4.047.355.602,40.474,-357.705.377,-3.577,PLAZA,MAYOR DE BARAJAS,19,28042,"PRÓXIMO A C/ ARIES, 2",11143762,,FUE_21_0042,FUE22,VP,PERSONAS,BARCINO
530359,Fuentes de beber,213,CASCO HISTORICO DE BARAJAS,21,BARAJAS,OPERATIVO,450867.37,4480471.48,ETRS89,4.047.347.240,40.473,-357.961.667,-3.580,CALLE,SATURNO,31,28042,"FRENTE Nº 31, EN CAMINO ACCESO AL PARQUE",11140936,,FUE_21_0046,FUE22,ZV,PERSONAS,PIEDRA VP
530360,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,450002.59,4480643.41,ETRS89,4.047.496.964,40.475,-358.983.150,-3.590,CALLE,PLAYA DE BOLNUEVO,34,28042,"PRÓXIMO A C/ PLAYA DE SAN JUAN, 11 B",31044844,2015-11-10 00:00:00.0,FUE_21_0048,FUE22,VP,PERSONAS,MU-37A
530371,Fuentes de beber,131,ENTREVIAS,13,PUENTE DE VALLECAS,OPERATIVO,443551.05,4469368.25,ETRS89,4.037.298.355,40.373,-366.493.632,-3.665,RONDA,SUR,229,28053,JUNTO A LAGO ORNAMENTAL,20084226,,FUE_13_0055,FUE22,ZV,PERSONAS,MU-37A
530372,Fuentes de beber,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,444446.94,4471361.4,ETRS89,4.039.099.927,40.391,-365.455.767,-3.655,AVENIDA,ALBUFERA,142,28038,Parque Azorín junto avenida de la Albufera En zona infantil,31041720,,FUE_13_0056,FUE22,ZV,PERSONAS,MU-S37A
530361,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,449328.59,4480322.41,ETRS89,4.047.203.704,40.472,-359.775.679,-3.598,CALLE,MISTRAL,11,28042,"PRÓXIMO A C/ SOTAVENTO, 2",31029016,2015-09-15 00:00:00.0,FUE_21_0049,FUE22,VP,PERSONAS,MU-37A
530362,Fuentes de beber,212,AEROPUERTO,21,BARAJAS,OPERATIVO,450.482.191,4.477.976.237,ETRS89,4.045.097.085,40.451,-358.396.570,-3.584,CALLE,GARGANCHON,113 B,28042,"PRÓXIMO A PRADOLUENGO, 122",11140180,,FUE_21_0047,FUE22,VP,PERSONAS,MU-37A
530363,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,450.285.673,4.479.661.355,ETRS89,4.046.613.969,40.466,-358.641.511,-3.586,CALLE,MARQUES DE BERNA,20,28042,"PRÓXIMO A C/ BOIRO, 55",20044500,,FUE_21_0050,FUE22,VP,PERSONAS,MU-37C
530377,Fuentes de beber,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,444396.06,4472000.55,ETRS89,4.039.675.372,40.397,-365.521.294,-3.655,CALLE,BENJAMIN PALENCIA,2,28038,Parque Pío Felipe junto a quiosco mirador,20002299,,FUE_13_0061,FUE22,ZV,PERSONAS,MU-37A
530378,Fuentes de beber,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,444302.94,4472327.5,ETRS89,4.039.969.286,40.400,-365.633.876,-3.656,CALLE,SIERRA DE CUERDA LARGA,41,28038,Parque Pío Felipe Junto a pistas deportivas,11099361,,FUE_13_0062,FUE22,ZV,PERSONAS,MU-37A
530373,Fuentes de beber,136,NUMANCIA,13,PUENTE DE VALLECAS,NO_OPERATIVO,444420.81,4471887.04,ETRS89,4.039.573.281,40.396,-365.491.141,-3.655,CALLE,BENJAMIN PALENCIA,3,28038,Parque Pío Felipe junto a paseo central,20002283,,FUE_13_0057,FUE22,ZV,PERSONAS,MU-37A
530374,Fuentes de beber,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,444048.3,4469821.1,ETRS89,4.037.709.663,40.377,-365.911.912,-3.659,CALLE,PUERTO DE BALBARAN,131,28018,Puerto de Balbarán junto a pistas,20081330,,FUE_13_0058,FUE22,ZV,PERSONAS,MU-37A
530375,Fuentes de beber,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,444.466.690,4.472.291.250,ETRS89,4.039.937.723,40.399,-365.440.608,-3.654,CALLE,RAMON PEREZ DE AYALA,44,28038,"JUNTO FAROLA 15 Y CARRIL BICI, EN PARQUE CERRO DEL TIO PIO",11099241,,FUE_13_0059,FUE22,ZV,PERSONAS,MU-37A
